Model_Year,Manufacturer,Brand,Model,Engine_Displacement,Cylinders,Transmission,Num_Gears,Drive_Type,City_MPG,Hwy_MPG,Combined_MPG,Vehicle_Class,Annual_Fuel_Cost,FE_Rating,GHG_Rating,City_CO2,Hwy_CO2,Combined_CO2,Savings_5yr,Extra_Spend_5yr,Gas_Guzzler,Air_Aspiration,StopStart_System
2025,Hyundai,HYUNDAI MOTOR COMPANY,Sonata FWD,2.5,4,Auto(AM-S8),8,"2-Wheel Drive, Front",23,32,27,Large Cars,1950,5,5,378,277,333,,250.0,,Turbocharged,No
2025,Hyundai,HYUNDAI MOTOR COMPANY,Sonata Hybrid,2.0,4,Auto(AM-S6),6,"2-Wheel Drive, Front",44,51,47,Large Cars,1100,8,8,199,174,188,4000.0,,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,2.5,4,Auto(S8),8,All Wheel Drive,24,30,26,Small SUV 4WD,2000,5,5,372,299,339,,500.0,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Tucson FWD,2.5,4,Auto(S8),8,"2-Wheel Drive, Front",25,33,28,Small SUV 2WD,1900,6,6,362,273,322,0.0,,,Naturally Aspirated,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Tucson Hybrid,1.6,4,Auto(AM-S6),6,All Wheel Drive,35,35,35,Small SUV 4WD,1500,7,7,252,254,253,2000.0,,,Turbocharged,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Tucson Hybrid Blue,1.6,4,Auto(AM-S6),6,All Wheel Drive,38,38,38,Small SUV 4WD,1400,7,7,232,235,234,2500.0,,,Turbocharged,Yes
2025,Hyundai,HYUNDAI MOTOR COMPANY,Venue,1.6,4,Auto(AV-S1),1,"2-Wheel Drive, Front",29,32,31,Small SUV 2WD,1700,6,6,304,275,291,1000.0,,,Naturally Aspirated,No
2025,Ineos Automotive Li,INEOS Automotive Limited,Grenadier Station Wagon,3.0,6,Auto(S8),8,4-Wheel Drive,15,15,15,Standard SUV 4WD,4250,2,2,605,575,592,,11750.0,,Turbocharged,Yes
2025,Ineos Automotive Li,INEOS Automotive Limited,Grenadier Trialmaster Edition,3.0,6,Auto(S8),8,4-Wheel Drive,14,14,14,Standard SUV 4WD,4550,2,2,635,630,633,,13250.0,,Turbocharged,Yes
2025,Nissan,INFINITI,QX50,2.0,4,Auto(AV-S8),8,"2-Wheel Drive, Front",23,29,26,Small SUV 2WD,2450,5,5,388,308,343,,2750.0,,Turbocharged,No
2025,Nissan,INFINITI,QX50 AWD,2.0,4,Auto(AV-S8),8,All Wheel Drive,22,28,25,Small SUV 4WD,2550,5,5,406,319,357,,3250.0,,Turbocharged,No
2025,Nissan,INFINITI,QX60 AWD,2.0,4,Auto(S9),9,All Wheel Drive,22,27,24,Standard SUV 4WD,2650,5,5,413,333,377,,3750.0,,Turbocharged,Yes
2025,Nissan,INFINITI,QX60 FWD,2.0,4,Auto(S9),9,"2-Wheel Drive, Front",22,28,24,Standard SUV 2WD,2650,5,5,404,318,371,,3750.0,,Turbocharged,Yes
2025,Nissan,INFINITI,QX80 2WD,3.5,6,Auto(S9),9,"2-Wheel Drive, Rear",16,20,18,Standard SUV 2WD,3550,4,4,557,440,504,,8250.0,,Turbocharged,Yes
2025,Nissan,INFINITI,QX80 4WD,3.5,6,Auto(S9),9,4-Wheel Drive,16,19,17,Standard SUV 4WD,3750,3,3,572,460,522,,9250.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Jaguar,F-PACE,2.0,4,Auto(S8),8,All Wheel Drive,22,27,24,Small SUV 4WD,2650,5,5,409,335,376,,3750.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Jaguar,F-PACE MHEV,3.0,6,Auto(S8),8,4-Wheel Drive,19,25,21,Small SUV 4WD,3050,4,4,473,354,420,,5750.0,,Turbocharged+Supercharged,Yes
2025,Jaguar Land Rover L,Jaguar,F-PACE SVR,5.0,8,Auto(S8),8,All Wheel Drive,15,21,17,Small SUV 4WD,3750,3,3,592,430,519,,9250.0,,Supercharged,Yes
2025,FCA US LLC,Jeep,Compass 4X4,2.0,4,Auto(A8),8,All Wheel Drive,24,32,27,Small SUV 4WD,1950,5,5,373,278,330,,250.0,,Turbocharged,Yes
2025,FCA US LLC,Jeep,Gladiator 4X4,3.6,6,Auto(A8),8,4-Wheel Drive,17,22,19,Standard Pick-up Trucks 4WD,2750,4,4,517,405,466,,4250.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Jeep,Grand Cherokee 4X2,3.6,6,Auto(A8),8,"2-Wheel Drive, Rear",19,26,22,Standard SUV 2WD,2400,5,5,461,340,407,,2500.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Jeep,Grand Cherokee 4X4,3.6,6,Auto(A8),8,4-Wheel Drive,19,26,22,Standard SUV 4WD,2400,5,5,466,348,413,,2500.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Jeep,Grand Cherokee L 4X2,3.6,6,Auto(A8),8,"2-Wheel Drive, Rear",19,26,21,Standard SUV 2WD,2500,4,4,471,348,416,,3000.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Jeep,Grand Cherokee L 4X4,3.6,6,Auto(A8),8,4-Wheel Drive,18,25,21,Standard SUV 4WD,2500,4,4,493,353,430,,3000.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Jeep,Grand Wagoneer 4x4,3.0,6,Auto(A8),8,All Wheel Drive,14,20,17,Standard SUV 4WD,3750,3,3,613,444,537,,9250.0,,Turbocharged,Yes
2025,FCA US LLC,Jeep,Grand Wagoneer L 4x4,3.0,6,Auto(A8),8,All Wheel Drive,14,20,17,Standard SUV 4WD,3750,3,3,613,444,537,,9250.0,,Turbocharged,Yes
2025,FCA US LLC,Jeep,Wagoneer 4x2,3.0,6,Auto(A8),8,"2-Wheel Drive, Rear",17,24,20,Standard SUV 2WD,2600,4,4,520,370,453,,3500.0,,Turbocharged,Yes
2025,FCA US LLC,Jeep,Wagoneer 4x4,3.0,6,Auto(A8),8,All Wheel Drive,16,23,19,Standard SUV 4WD,2750,4,4,547,380,472,,4250.0,,Turbocharged,Yes
2025,FCA US LLC,Jeep,Wagoneer L 4x2,3.0,6,Auto(A8),8,"2-Wheel Drive, Rear",17,24,20,Standard SUV 2WD,2600,4,4,520,370,453,,3500.0,,Turbocharged,Yes
2025,FCA US LLC,Jeep,Wagoneer L 4x4,3.0,6,Auto(A8),8,All Wheel Drive,16,23,19,Standard SUV 4WD,2750,4,4,542,395,476,,4250.0,,Turbocharged,Yes
2025,FCA US LLC,Jeep,Wrangler 2dr 4X4,2.0,4,Auto(A8),8,4-Wheel Drive,20,23,21,Small SUV 4WD,2500,4,4,439,387,416,,3000.0,,Turbocharged,Yes
2025,FCA US LLC,Jeep,Wrangler 2dr 4X4,3.6,6,Manual(M6),6,4-Wheel Drive,17,23,19,Small SUV 4WD,2750,4,4,525,386,462,,4250.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Jeep,Wrangler 4dr 4X4,2.0,4,Auto(A8),8,4-Wheel Drive,20,22,21,Small SUV 4WD,2500,4,4,452,394,426,,3000.0,,Turbocharged,Yes
2025,FCA US LLC,Jeep,Wrangler 4dr 4X4,3.6,6,Auto(A8),8,4-Wheel Drive,18,23,20,Small SUV 4WD,2600,4,4,507,382,451,,3500.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Jeep,Wrangler 4dr 4X4,3.6,6,Manual(M6),6,4-Wheel Drive,16,22,19,Small SUV 4WD,2750,4,4,542,396,476,,4250.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Jeep,Wrangler 4dr 4X4,6.4,8,Auto(A8),8,4-Wheel Drive,13,16,14,Small SUV 4WD,4550,2,2,706,549,635,,13250.0,,Naturally Aspirated,No
2025,Kia,KIA,Carnival,3.5,6,Auto(S8),8,"2-Wheel Drive, Front",18,26,21,"Special Purpose Vehicle, minivan 2WD",2500,4,4,496,341,426,,3000.0,,Naturally Aspirated,No
2025,Kia,KIA,Carnival Hybrid,1.6,4,Auto(AM-S6),6,"2-Wheel Drive, Front",34,31,33,"Special Purpose Vehicle, minivan 2WD",1600,6,6,263,287,274,1500.0,,,Turbocharged,Yes
2025,Kia,KIA,K4,2.0,4,Auto(AV-S1),1,"2-Wheel Drive, Front",29,39,33,Midsize Cars,1600,6,6,311,227,273,1500.0,,,Naturally Aspirated,No
2025,Kia,KIA,K4,2.0,4,Auto(AV-S1),1,"2-Wheel Drive, Front",30,40,34,Midsize Cars,1550,7,7,300,220,264,1750.0,,,Naturally Aspirated,No
2025,Kia,KIA,K4,1.6,4,Auto(S8),8,"2-Wheel Drive, Front",26,36,29,Midsize Cars,1800,6,6,347,248,303,500.0,,,Turbocharged,No
2025,Kia,KIA,K5,2.5,4,Auto(S8),8,"2-Wheel Drive, Front",25,36,29,Large Cars,1800,6,6,361,247,310,500.0,,,Naturally Aspirated,No
2025,Kia,KIA,K5,2.5,4,Auto(S8),8,"2-Wheel Drive, Front",26,37,30,Large Cars,1750,6,6,347,238,298,750.0,,,Naturally Aspirated,Yes
2025,Kia,KIA,K5,2.5,4,Auto(AM-S8),8,"2-Wheel Drive, Front",23,33,27,Large Cars,1950,5,5,380,273,331,,250.0,,Turbocharged,No
2025,Kia,KIA,K5 AWD,2.5,4,Auto(S8),8,All Wheel Drive,24,33,27,Large Cars,1950,5,5,377,270,329,,250.0,,Naturally Aspirated,No
2025,Kia,KIA,Niro,1.6,4,Auto(AM-S6),6,"2-Wheel Drive, Front",53,45,49,Small SUV 2WD,1050,8,8,168,196,181,4250.0,,,Naturally Aspirated,Yes
2025,Kia,KIA,Niro FE,1.6,4,Auto(AM-S6),6,"2-Wheel Drive, Front",53,54,53,Small SUV 2WD,1000,8,8,168,165,167,4500.0,,,Naturally Aspirated,Yes
2025,Kia,KIA,Seltos AWD,1.6,4,Auto(S8),8,All Wheel Drive,24,27,25,Small SUV 4WD,2100,5,5,368,327,350,,1000.0,,Turbocharged,No
2025,Kia,KIA,Seltos AWD,2.0,4,Auto(AV-S8),8,All Wheel Drive,27,31,29,Small SUV 4WD,1800,6,6,331,282,309,500.0,,,Naturally Aspirated,Yes
2025,Kia,KIA,Seltos FWD,2.0,4,Auto(AV-S8),8,"2-Wheel Drive, Front",28,34,31,Small SUV 2WD,1700,6,6,312,259,288,1000.0,,,Naturally Aspirated,Yes
2025,Kia,KIA,Sorento AWD,2.5,4,Auto(S8),8,All Wheel Drive,23,28,25,Small SUV 4WD,2100,5,5,387,321,357,,1000.0,,Naturally Aspirated,Yes
2025,Kia,KIA,Sorento AWD,2.5,4,Auto(AM-S8),8,All Wheel Drive,20,27,23,Small SUV 4WD,2300,5,5,438,329,389,,2000.0,,Turbocharged,Yes
2025,Kia,KIA,Sorento FWD,2.5,4,Auto(S8),8,"2-Wheel Drive, Front",23,31,26,Small SUV 2WD,2000,5,5,380,289,339,,500.0,,Naturally Aspirated,Yes
2025,Kia,KIA,Sorento FWD,2.5,4,Auto(AM-S8),8,"2-Wheel Drive, Front",20,29,23,Small SUV 2WD,2300,5,5,441,311,382,,2000.0,,Turbocharged,Yes
2025,Kia,KIA,Sorento Hybrid AWD,1.6,4,Auto(AM-S6),6,All Wheel Drive,34,34,34,Small SUV 4WD,1550,7,7,262,263,263,1750.0,,,Turbocharged,Yes
2025,Kia,KIA,Sorento Hybrid FWD,1.6,4,Auto(AM-S6),6,"2-Wheel Drive, Front",36,36,36,Small SUV 2WD,1450,7,7,246,246,246,2250.0,,,Turbocharged,Yes
2025,Kia,KIA,Soul,2.0,4,Auto(AV),1,"2-Wheel Drive, Front",27,33,30,Small Station Wagons,1750,6,6,328,270,302,750.0,,,Naturally Aspirated,Yes
2025,Kia,KIA,Soul Eco dynamics,2.0,4,Auto(AV),1,"2-Wheel Drive, Front",29,35,31,Small Station Wagons,1700,6,6,312,256,287,1000.0,,,Naturally Aspirated,Yes
2025,Kia,KIA,Sportage AWD,2.5,4,Auto(S8),8,All Wheel Drive,23,27,25,Small SUV 4WD,2100,5,5,381,336,361,,1000.0,,Naturally Aspirated,Yes
2025,Kia,KIA,Sportage FWD,2.5,4,Auto(S8),8,"2-Wheel Drive, Front",25,32,28,Small SUV 2WD,1900,6,6,352,274,317,0.0,,,Naturally Aspirated,Yes
2025,Kia,KIA,Sportage Hybrid AWD,1.6,4,Auto(AM-S6),6,All Wheel Drive,38,38,38,Small SUV 4WD,1400,7,7,235,235,235,2500.0,,,Turbocharged,Yes
2025,Kia,KIA,Sportage Hybrid FWD,1.6,4,Auto(AM-S6),6,"2-Wheel Drive, Front",42,44,43,Small SUV 4WD,1200,7,7,210,200,206,3500.0,,,Turbocharged,Yes
2025,Kia,KIA,Sportage X-pro,2.5,4,Auto(S8),8,All Wheel Drive,23,30,26,Small SUV 4WD,2000,5,5,384,294,344,,500.0,,Naturally Aspirated,Yes
2025,Kia,KIA,Telluride AWD,3.8,6,Auto(S8),8,All Wheel Drive,18,23,20,Small SUV 4WD,2600,4,4,494,379,442,,3500.0,,Naturally Aspirated,Yes
2025,Kia,KIA,Telluride FWD,3.8,6,Auto(S8),8,"2-Wheel Drive, Front",20,26,22,Small SUV 2WD,2400,5,5,447,339,398,,2500.0,,Naturally Aspirated,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 110,2.0,4,Auto(S8),8,4-Wheel Drive,18,20,19,Standard SUV 4WD,3350,4,4,496,447,474,,7250.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 110,5.0,8,Auto(S8),8,4-Wheel Drive,14,18,16,Standard SUV 4WD,4000,3,3,644,489,574,,10500.0,,Supercharged,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 110 MHEV,4.4,8,Auto(S8),8,4-Wheel Drive,15,19,17,Standard SUV 4WD,3750,3,3,597,458,534,,9250.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 130,5.0,8,Auto(S8),8,4-Wheel Drive,14,19,16,Standard SUV 4WD,4000,3,3,644,474,567,,10500.0,,Supercharged,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 130 Outbound,3.0,6,Auto(S8),8,4-Wheel Drive,16,19,18,Standard SUV 4WD,3550,4,4,547,462,509,,8250.0,,Turbocharged+Supercharged,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 130 P300 MHEV,3.0,6,Auto(S8),8,4-Wheel Drive,17,20,18,Standard SUV 4WD,3550,4,4,531,443,491,,8250.0,,Turbocharged+Supercharged,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 130 P400 MHEV,3.0,6,Auto(S8),8,4-Wheel Drive,18,20,19,Standard SUV 4WD,3350,4,4,506,434,474,,7250.0,,Turbocharged+Supercharged,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 90,2.0,4,Auto(S8),8,4-Wheel Drive,18,21,19,Standard SUV 4WD,3350,4,4,493,431,465,,7250.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 90,5.0,8,Auto(S8),8,4-Wheel Drive,15,19,16,Standard SUV 4WD,4000,3,3,615,471,550,,10500.0,,Supercharged,Yes
2025,Jaguar Land Rover L,Land Rover,Defender 90 MHEV,3.0,6,Auto(S8),8,4-Wheel Drive,18,21,19,Standard SUV 4WD,3350,4,4,497,433,468,,7250.0,,Turbocharged+Supercharged,Yes
2025,Jaguar Land Rover L,Land Rover,Discovery,2.0,4,Auto(S8),8,4-Wheel Drive,19,24,21,Standard SUV 4WD,3050,4,4,462,372,421,,5750.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Land Rover,Discovery Sport,2.0,4,Auto(S9),9,All Wheel Drive,19,23,20,Small SUV 4WD,3200,4,4,482,381,437,,6500.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Land Rover,Range Rover Evoque,2.0,4,Auto(S9),9,All Wheel Drive,20,27,22,Small SUV 4WD,2900,5,5,451,334,398,,5000.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Land Rover,Range Rover LWB MHEV,4.4,8,Auto(S8),8,4-Wheel Drive,16,22,18,Standard SUV 4WD,3550,4,4,574,411,501,,8250.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Land Rover,Range Rover MHEV,4.4,8,Auto(S8),8,4-Wheel Drive,16,23,19,Standard SUV 4WD,3350,4,4,549,388,477,,7250.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Land Rover,Range Rover P400 LWB MHEV,3.0,6,Auto(S8),8,4-Wheel Drive,19,24,21,Standard SUV 4WD,3050,4,4,471,375,428,,5750.0,,Turbocharged+Supercharged,Yes
2025,Jaguar Land Rover L,Land Rover,Range Rover P400 MHEV,3.0,6,Auto(S8),8,4-Wheel Drive,19,24,21,Standard SUV 4WD,3050,4,4,471,375,428,,5750.0,,Turbocharged+Supercharged,Yes
2025,Jaguar Land Rover L,Land Rover,Range Rover Sport MHEV,4.4,8,Auto(S8),8,4-Wheel Drive,16,23,19,Standard SUV 4WD,3350,4,4,549,388,477,,7250.0,,Turbocharged,Yes
2025,Jaguar Land Rover L,Land Rover,Range Rover Sport P360 MHEV,3.0,6,Auto(S8),8,4-Wheel Drive,20,25,22,Standard SUV 4WD,2900,5,5,446,342,399,,5000.0,,Turbocharged+Supercharged,Yes
