Model_Year,Manufacturer,Brand,Model,Drive_Type,Vehicle_Class,City_MPGe,Hwy_MPGe,Combined_MPGe,Annual_Fuel_Cost,FE_Rating,GHG_Rating,Savings_5yr,Extra_Spend_5yr,City_CO2,Hwy_CO2,Combined_CO2,Range_Miles_Combined,Range_Miles_City,Range_Miles_Hwy,Charge_Time_240V_hrs,Charge_Time_120V_hrs,Motor_Power_kW,Battery_Type,Regen_Braking_Type
2025.0,Volkswagen Group of,Audi,Q8 e-tron quattro,All Wheel Drive,Standard SUV 4WD,44.0,42.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,272.0,267.0,278.0,16.0,,141 and 172,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q8 Sportback e-tron quattro,All Wheel Drive,Standard SUV 4WD,77.0,80.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,272.0,267.0,278.0,16.0,,141 and 172,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q8 Sportback e-tron quattro,All Wheel Drive,Standard SUV 4WD,44.0,42.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,272.0,267.0,278.0,16.0,,141 and 172,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,S e-tron GT (20in. Wheels),All Wheel Drive,Subcompact Cars,91.0,88.0,90.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,300.0,305.0,294.0,15.5,,"176, 176 and 415",Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,S e-tron GT (20in. Wheels),All Wheel Drive,Subcompact Cars,37.0,38.0,38.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,300.0,305.0,294.0,15.5,,"176, 176 and 415",Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,RS e-tron GT Performance,All Wheel Drive,Subcompact Cars,85.0,82.0,84.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,278.0,283.0,272.0,15.5,,252 and 415,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,RS e-tron GT Performance,All Wheel Drive,Subcompact Cars,39.0,41.0,40.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,278.0,283.0,272.0,15.5,,252 and 415,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ8 e-tron (20in wheels),All Wheel Drive,Standard SUV 4WD,68.0,72.0,70.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,242.0,237.0,249.0,16.0,,138 and 157,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ8 e-tron (20in wheels),All Wheel Drive,Standard SUV 4WD,49.0,47.0,48.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,242.0,237.0,249.0,16.0,,138 and 157,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ8 Sportback e-tron (20in wheels),All Wheel Drive,Standard SUV 4WD,68.0,72.0,70.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,242.0,237.0,249.0,16.0,,138 and 157,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ8 Sportback e-tron (20in wheels),All Wheel Drive,Standard SUV 4WD,49.0,47.0,48.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,242.0,237.0,249.0,16.0,,138 and 157,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ8 e-tron (21/22in wheels),All Wheel Drive,Standard SUV 4WD,59.0,60.0,60.0,1350.0,10.0,10.0,2750.0,,0.0,0.0,0.0,208.0,206.0,210.0,16.0,,138 and 157,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ8 e-tron (21/22in wheels),All Wheel Drive,Standard SUV 4WD,57.0,56.0,56.0,1350.0,10.0,10.0,2750.0,,0.0,0.0,0.0,208.0,206.0,210.0,16.0,,138 and 157,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ8 Sportback e-tron (21/22in wheels),All Wheel Drive,Standard SUV 4WD,59.0,60.0,60.0,1350.0,10.0,10.0,2750.0,,0.0,0.0,0.0,208.0,206.0,210.0,16.0,,138 and 157,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ8 Sportback e-tron (21/22in wheels),All Wheel Drive,Standard SUV 4WD,57.0,56.0,56.0,1350.0,10.0,10.0,2750.0,,0.0,0.0,0.0,208.0,206.0,210.0,16.0,,138 and 157,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q4 45 e-tron,"2-Wheel Drive, Rear",Standard SUV 2WD,125.0,104.0,115.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,288.0,265.0,317.0,12.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q4 45 e-tron,"2-Wheel Drive, Rear",Standard SUV 2WD,27.0,32.0,29.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,288.0,265.0,317.0,12.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q4 55 e-tron quattro,All Wheel Drive,Standard SUV 4WD,107.0,92.0,100.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,258.0,275.0,237.0,12.0,,80 and 170,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q4 55 e-tron quattro,All Wheel Drive,Standard SUV 4WD,31.0,37.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,258.0,275.0,237.0,12.0,,80 and 170,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q4 Sportback 55 e-tron quattro,All Wheel Drive,Standard SUV 4WD,107.0,92.0,100.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,258.0,275.0,237.0,12.0,,80 and 170,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q4 Sportback 55 e-tron quattro,All Wheel Drive,Standard SUV 4WD,31.0,37.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,258.0,275.0,237.0,12.0,,80 and 170,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q8 e-tron quattro,All Wheel Drive,Standard SUV 4WD,73.0,75.0,74.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,254.0,251.0,257.0,16.0,,141 and 172,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q8 e-tron quattro,All Wheel Drive,Standard SUV 4WD,46.0,45.0,46.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,254.0,251.0,257.0,16.0,,141 and 172,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q8 Sportback e-tron quattro,All Wheel Drive,Standard SUV 4WD,73.0,75.0,74.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,254.0,251.0,257.0,16.0,,141 and 172,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q8 Sportback e-tron quattro,All Wheel Drive,Standard SUV 4WD,46.0,45.0,46.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,254.0,251.0,257.0,16.0,,141 and 172,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,S e-tron GT (21in. Wheels),All Wheel Drive,Subcompact Cars,89.0,85.0,88.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,294.0,300.0,287.0,15.5,,"252, 252 and 415",Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,S e-tron GT (21in. Wheels),All Wheel Drive,Subcompact Cars,38.0,39.0,38.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,294.0,300.0,287.0,15.5,,"252, 252 and 415",Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron,"2-Wheel Drive, Rear",Standard SUV 2WD,106.0,93.0,100.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,310.0,329.0,287.0,14.0,,225,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron,"2-Wheel Drive, Rear",Standard SUV 2WD,32.0,36.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,310.0,329.0,287.0,14.0,,225,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron ultra,"2-Wheel Drive, Rear",Standard SUV 2WD,112.0,96.0,104.0,800.0,9.0,10.0,5750.0,,0.0,0.0,0.0,321.0,343.0,294.0,14.0,,225,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron ultra,"2-Wheel Drive, Rear",Standard SUV 2WD,30.0,35.0,32.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,321.0,343.0,294.0,14.0,,225,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron quattro,All Wheel Drive,Standard SUV 4WD,105.0,93.0,99.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,307.0,323.0,287.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron quattro,All Wheel Drive,Standard SUV 4WD,32.0,36.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,307.0,323.0,287.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ6 e-tron,All Wheel Drive,Standard SUV 4WD,96.0,82.0,89.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,275.0,294.0,251.0,14.0,,140 and 140,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ6 e-tron,All Wheel Drive,Standard SUV 4WD,35.0,41.0,38.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,275.0,294.0,251.0,14.0,,140 and 140,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ6 Sportback e-tron,All Wheel Drive,Standard SUV 4WD,97.0,85.0,91.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,283.0,300.0,262.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,SQ6 Sportback e-tron,All Wheel Drive,Standard SUV 4WD,35.0,40.0,37.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,283.0,300.0,262.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 Sportback e-tron quattro,All Wheel Drive,Standard SUV 4WD,109.0,97.0,103.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,319.0,336.0,299.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 Sportback e-tron quattro,All Wheel Drive,Standard SUV 4WD,31.0,35.0,33.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,319.0,336.0,299.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron,"2-Wheel Drive, Rear",Standard SUV 2WD,103.0,88.0,96.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,298.0,319.0,273.0,14.0,,225,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron,"2-Wheel Drive, Rear",Standard SUV 2WD,33.0,38.0,35.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,298.0,319.0,273.0,14.0,,225,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron quattro,All Wheel Drive,Standard SUV 4WD,102.0,89.0,95.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,295.0,313.0,273.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 e-tron quattro,All Wheel Drive,Standard SUV 4WD,33.0,38.0,35.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,295.0,313.0,273.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 Sportback e-tron quattro,All Wheel Drive,Standard SUV 4WD,104.0,92.0,98.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,305.0,322.0,284.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Audi,Q6 Sportback e-tron quattro,All Wheel Drive,Standard SUV 4WD,32.0,37.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,305.0,322.0,284.0,14.0,,140 and 280,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive40 (20'' Wheels),All Wheel Drive,Standard SUV 4WD,87.0,85.0,86.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,217.0,219.0,215.0,9.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive40 (20'' Wheels),All Wheel Drive,Standard SUV 4WD,39.0,40.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,217.0,219.0,215.0,9.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive40 (21'' Wheels),All Wheel Drive,Standard SUV 4WD,84.0,81.0,83.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,211.0,214.0,207.0,9.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive40 (21'' Wheels),All Wheel Drive,Standard SUV 4WD,40.0,41.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,211.0,214.0,207.0,9.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive40 (22'' Wheels),All Wheel Drive,Standard SUV 4WD,89.0,85.0,87.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,219.0,223.0,214.0,9.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive40 (22'' Wheels),All Wheel Drive,Standard SUV 4WD,38.0,39.0,39.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,219.0,223.0,214.0,9.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive50 (20'' Wheels),All Wheel Drive,Standard SUV 4WD,82.0,84.0,83.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,309.0,306.0,313.0,13.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive50 (20'' Wheels),All Wheel Drive,Standard SUV 4WD,41.0,40.0,41.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,309.0,306.0,313.0,13.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive50 (21'' Wheels),All Wheel Drive,Standard SUV 4WD,82.0,81.0,81.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,303.0,304.0,302.0,13.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive50 (21'' Wheels),All Wheel Drive,Standard SUV 4WD,41.0,42.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,303.0,304.0,302.0,13.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive50 (22'' Wheels),All Wheel Drive,Standard SUV 4WD,82.0,81.0,81.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,302.0,303.0,301.0,13.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX xDrive50 (22'' Wheels),All Wheel Drive,Standard SUV 4WD,41.0,42.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,302.0,303.0,301.0,13.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX M60 (21'' Wheels),All Wheel Drive,Standard SUV 4WD,75.0,77.0,76.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,284.0,280.0,289.0,13.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX M60 (21'' Wheels),All Wheel Drive,Standard SUV 4WD,45.0,44.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,284.0,280.0,289.0,13.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX M60 (22'' Wheels),All Wheel Drive,Standard SUV 4WD,75.0,79.0,77.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,285.0,278.0,293.0,13.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,iX M60 (22'' Wheels),All Wheel Drive,Standard SUV 4WD,45.0,42.0,44.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,285.0,278.0,293.0,13.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 eDrive35 Gran Coupe (18'' Wheels),"2-Wheel Drive, Rear",Compact Cars,117.0,114.0,116.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,266.0,269.0,262.0,8.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 eDrive35 Gran Coupe (18'' Wheels),"2-Wheel Drive, Rear",Compact Cars,29.0,30.0,29.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,266.0,269.0,262.0,8.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 eDrive35 Gran Coupe (19'' Wheels),"2-Wheel Drive, Rear",Compact Cars,108.0,104.0,106.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,244.0,248.0,239.0,8.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 eDrive35 Gran Coupe (19'' Wheels),"2-Wheel Drive, Rear",Compact Cars,31.0,32.0,32.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,244.0,248.0,239.0,8.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 eDrive40 Gran Coupe (18'' Wheels),"2-Wheel Drive, Rear",Compact Cars,113.0,111.0,112.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,318.0,320.0,315.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 eDrive40 Gran Coupe (18'' Wheels),"2-Wheel Drive, Rear",Compact Cars,30.0,30.0,30.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,318.0,320.0,315.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 eDrive40 Gran Coupe (19'' Wheels),"2-Wheel Drive, Rear",Compact Cars,106.0,103.0,104.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,295.0,298.0,291.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 eDrive40 Gran Coupe (19'' Wheels),"2-Wheel Drive, Rear",Compact Cars,32.0,33.0,32.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,295.0,298.0,291.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 xDrive40 Gran Coupe (18'' Wheels),All Wheel Drive,Compact Cars,99.0,103.0,101.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,287.0,282.0,293.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 xDrive40 Gran Coupe (18'' Wheels),All Wheel Drive,Compact Cars,34.0,33.0,33.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,287.0,282.0,293.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 xDrive40 Gran Coupe (19'' Wheels),All Wheel Drive,Compact Cars,93.0,95.0,94.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,268.0,266.0,271.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 xDrive40 Gran Coupe (19'' Wheels),All Wheel Drive,Compact Cars,36.0,36.0,36.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,268.0,266.0,271.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 M50 Gran Coupe (19'' Wheels),All Wheel Drive,Compact Cars,93.0,96.0,94.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,267.0,263.0,272.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 M50 Gran Coupe (19'' Wheels),All Wheel Drive,Compact Cars,36.0,35.0,36.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,267.0,263.0,272.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 M50 Gran Coupe (20'' Wheels),All Wheel Drive,Compact Cars,80.0,80.0,80.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,227.0,227.0,228.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i4 M50 Gran Coupe (20'' Wheels),All Wheel Drive,Compact Cars,42.0,42.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,227.0,227.0,228.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 eDrive40 Sedan (19'' Wheels),"2-Wheel Drive, Rear",Compact Cars,104.0,105.0,105.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,295.0,294.0,296.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 eDrive40 Sedan (19'' Wheels),"2-Wheel Drive, Rear",Compact Cars,32.0,32.0,32.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,295.0,294.0,296.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 eDrive40 Sedan (20'' Wheels),"2-Wheel Drive, Rear",Compact Cars,99.0,98.0,99.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,278.0,280.0,276.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 eDrive40 Sedan (20'' Wheels),"2-Wheel Drive, Rear",Compact Cars,34.0,35.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,278.0,280.0,276.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 eDrive40 Sedan (21'' Wheels),"2-Wheel Drive, Rear",Compact Cars,97.0,94.0,96.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,271.0,275.0,266.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 eDrive40 Sedan (21'' Wheels),"2-Wheel Drive, Rear",Compact Cars,35.0,36.0,35.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,271.0,275.0,266.0,10.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 xDrive40 Sedan (19'' Wheels),All Wheel Drive,Compact Cars,92.0,95.0,93.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,266.0,263.0,270.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 xDrive40 Sedan (19'' Wheels),All Wheel Drive,Compact Cars,37.0,36.0,36.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,266.0,263.0,270.0,10.0,,190 and 230,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 xDrive40 Sedan (20'' Wheels),All Wheel Drive,Compact Cars,92.0,94.0,93.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,262.0,259.0,265.0,10.0,,192 and 250,Lithium Ion,Electrical Regen Brake
2025.0,BMW,BMW,i5 xDrive40 Sedan (20'' Wheels),All Wheel Drive,Compact Cars,37.0,36.0,36.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,262.0,259.0,265.0,10.0,,192 and 250,Lithium Ion,Electrical Regen Brake
